Alacaluf language	alc	12	su:"Alacaluf language"
Aladian language	ald	3	su:"Aladian language"
Aleut language	ale	199	su:"Aleut language"
Alawa language	alh	34	su:"Alawa language"
Alangan language	alj	7	su:"Alangan language"
Larike-Wakasihu language	alo	2	su:"Larike-Wakasihu language"
Alune language	alp	23	su:"Alune language"
Algonquin language	alq	123	su:"Algonquin language"
Alutor language	alr	6	su:"Alutor language"
Areare language	alu	20	su:"Areare language"
Alyawarra language	aly	25	su:"Alyawarra language"
Alur language	alz	20	su:"Alur language"
Amahuaca language	amc	27	su:"Amahuaca language"
Amuesha language	ame	42	su:"Amuesha language"
Amarag language	amg	0	su:"Amarag language"
Amharic language	amh	853	su:"Amharic language"
Amis language	ami	26	su:"Amis language"
Ambai language	amk	11	su:"Ambai language"
War language	aml	12	su:"War language"
Ama (Papua New Guinea) language	amm	0	su:"Ama (Papua New Guinea) language"
Amanab language	amn	7	su:"Amanab language"
Alamblak language	amp	20	su:"Alamblak language"
Mashco language	amr	20	su:"Mashco language"
Anmatyerre language	amx	12	su:"Anmatyerre language"
Ami language (Australia)	amy	0	su:"Ami language (Australia)"
Angas language	anc	19	su:"Angas language"
Anesu language	ane	6	su:"Anesu language"
Goemai language	ank	1	su:"Goemai language"
Anal language	anm	8	su:"Anal language"
Obolo language	ann	7	su:"Obolo language"
Andoque language	ano	3	su:"Andoque language"
Angika language	anp	8	su:"Angika language"
Anuak language	anu	17	su:"Anuak language"
Abe language	any	3	su:"Abe language"
Anyi language	any	13	su:"Anyi language"
Brissa language	any	1	su:"Brissa language"
Sanwi language	any	0	su:"Sanwi language"
Anem language	anz	1	su:"Anem language"
Arecuna language	aoc	0	su:"Arecuna language"
Camaracoto language	aoc	0	su:"Camaracoto language"
Pemón language	aoc	17	su:"Pemon language"
Taurepan language	aoc	0	su:"Taurepan language"
Magi (Southern Highlands Province, Papua New Guinea) language	aoe	0	su:"Magi (Southern Highlands Province, Papua New Guinea) language"
Andilyaugwa language	aoi	0	su:"Andilyaugwa language"
Southern Arapesh language	aoj	11	su:"Southern Arapesh language"
Aomie language	aom	12	su:"Aomie language"
Saa language	apb	20	su:"Saa language"
Ulawa language	apb	33	su:"Ulawa language"
Mountain Arapesh language	ape	18	su:"Mountain Arapesh language"
Rai language	aph	6	su:"Rai language"
Athpare language	aph	2	su:"Athpare language"
Jicarilla language	apj	15	su:"Jicarilla language"
Chiricahua language	apm	5	su:"Chiricahua language"
Mescalero language	apm	8	su:"Mescalero language"
Apma language	app	12	su:"Apma language"
Arop-Lokep language	apr	5	su:"Arop-Lokep language"
Apatani language	apt	11	su:"Apatani language"
Ipurina language	apu	9	su:"Ipurina language"
White Mountain Apache language	apw	0	su:"White Mountain Apache language"
Western Apache language	apw	12	su:"Western Apache language"
Apalai language	apy	11	su:"Apalai language"
Ampale language	apz	17	su:"Ampale language"
Wojokeso language	apz	0	su:"Wojokeso language"
Archi language	aqc	11	su:"Archi language"
Atakapa language	aqp	9	su:"Atakapa language"
Arabic language	ara	27	su:"Arabic language"
Aramaic language	arc	2	su:"Aramaic language"
Arabana language	ard	2	su:"Arabana language"
Aranda language	are	96	su:"Aranda language"
Aragonese language	arg	7	su:"Aragonese language"
Cheso language	arg	0	su:"Cheso language"
Ica language	arh	11	su:"Ica language"
Arikara language	ari	15	su:"Arikara language"
Arabela language	arl	24	su:"Arabela language"
Ranquel dialect	arn	1	su:"Ranquel dialect"
Mapuche language	arn	226	su:"Mapuche language"
Moluche language	arn	0	su:"Moluche language"
Pehuenche language	arn	1	su:"Pehuenche language"
Araona language	aro	12	su:"Araona language"
Arapaho language	arp	52	su:"Arapaho language"
Karo (Brazil) language	arr	0	su:"Karo (Brazil) language"
Arbore language	arv	1	su:"Arbore language"
Arawak language	arw	58	su:"Arawak language"
Assiniboine language	asb	0	su:"Assiniboine language"
American Sign Language language	ase	42	su:"American Sign Language language"
Australian Sign Language language	asf	0	su:"Australian Sign Language language"
Asilulu language	asl	1	su:"Asilulu language"
Assamese language	asm	196	su:"Assamese language"
Asaro language	aso	10	su:"Asaro language"
Asuri language	asr	1	su:"Asuri language"
Bable language	ast	0	su:"Bable language"
Wasi language	ata	6	su:"Wasi language"
Tsaiwa language	atb	3	su:"Tsaiwa language"
Ata Manobo language	atd	11	su:"Ata Manobo language"
Attie language	ati	12	su:"Attie language"
Atikamekw language	atj	12	su:"Atikamekw language"
Atsina language	ats	3	su:"Atsina language"
Atta language	att	15	su:"Atta language"
Northern Altai language	atv	2	su:"Northern Altai language"
Teleut language	atv	0	su:"Teleut language"
Atsugewi language	atw	8	su:"Atsugewi language"
Aneityum language	aty	63	su:"Aneityum language"
Huao language	auc	10	su:"Huao language"
Sabela language	auc	2	su:"Sabela language"
Anuta language	aud	5	su:"Anuta language"
Aulua language	aul	13	su:"Aulua language"
Avaric language	ava	64	su:"Avaric language"
Avestan language	ave	283	su:"Avestan language"
Avikam language	avi	3	su:"Avikam language"
Au language	avt	15	su:"Au language"
Awadhi language	awa	3	su:"Awadhi language"
Awa (Eastern Highlands Province, Papua New Guinea) language	awb	0	su:"Awa (Eastern Highlands Province, Papua New Guinea) language"
Aekyom language	awi	10	su:"Aekyom language"
Awabakal language	awk	21	su:"Awabakal language"
Agau language	awn	8	su:"Agau language"
Abipon language	axb	4	su:"Abipon language"
Aka (Central African Republic) language	axk	0	su:"Aka (Central African Republic) language"
Armenian, Middle language	axm	0	su:"Armenian, Middle language"
Xaragure language	axx	1	su:"Xaragure language"
Ayizo-gbe language	ayb	1	su:"Ayizo-gbe language"
Aymara language	aym	465	su:"Aymara language"
Moro (South America) language	ayo	0	su:"Moro (South America) language"
Mai Brat language	ayz	9	su:"Mai Brat language"
Afshar language	azb	0	su:"Afshar language"
Azerbaijani language	aze	1	su:"Azerbaijani language"
Bambatana language	baa	17	su:"Bambatana language"
Baré language	bae	2	su:"Bare language"
Bashkir language	bak	484	su:"Bashkir language"
Kuvakan language	bak	0	su:"Kuvakan language"
Baluchi language	bal	105	su:"Baluchi language"
Bambara language	bam	307	su:"Bambara language"
Balinese language	ban	264	su:"Balinese language"
Barasana del Norte language	bao	10	su:"Barasana del Norte language"
Bantawa language	bap	7	su:"Bantawa language"
Basa language	bas	73	su:"Basa language"
Mbili language	baw	2	su:"Mbili language"
Bamun language	bax	26	su:"Bamun language"
Tunen language	baz	4	su:"Tunen language"
Bariba language	bba	15	su:"Bariba language"
Barai language	bbb	45	su:"Barai language"
Toba-Batak language	bbc	2	su:"Toba-Batak language"
Bandjoun language	bbj	16	su:"Bandjoun language"
Bats language	bbl	11	su:"Bats language"
Bobo Fing language	bbo	5	su:"Bobo Fing language"
Gólo language	bbp	3	su:"Golo language"
Bai (China) language	bca	0	su:"Bai (China) language"
Bamu River language	bcf	3	su:"Bamu River language"
Bariai language	bch	10	su:"Bariai language"
Baule language	bci	31	su:"Baule language"
Bardi language	bcj	47	su:"Bardi language"
Bunaba language	bck	1	su:"Bunaba language"
Banoni language	bcm	4	su:"Banoni language"
Kaluli language	bco	5	su:"Kaluli language"
Babine language	bcr	4	su:"Babine language"
Kohumono language	bcs	0	su:"Kohumono language"
Biliau language	bcu	1	su:"Biliau language"
Bacama language	bcy	2	su:"Bacama language"
Basap language	bdb	1	su:"Basap language"
Bunama language	bdd	8	su:"Bunama language"
Bade language	bde	5	su:"Bade language"
Baka language	bdh	15	su:"Baka language"
Budukh language	bdk	3	su:"Budukh language"
Bajau language	bdl	14	su:"Bajau language"
Buduma language	bdm	3	su:"Buduma language"
Bende language	bdp	1	su:"Bende language"
Bahnar language	bdq	42	su:"Bahnar language"
Burunge language	bds	3	su:"Burunge language"
Bakundu language	bdu	0	su:"Bakundu language"
Bankudu-Balue language	bdu	0	su:"Bankudu-Balue language"
Baham language	bdw	2	su:"Baham language"
Yugambeh?Bundjalung dialects	bdy	0	su:"Yugambeh?Bundjalung dialects"
Bandjalang language	bdy	18	su:"Bandjalang language"
Gidabal language	bdy	4	su:"Gidabal language"
Yugumbeh language	bdy	0	su:"Yugumbeh language"
Tsattine language	bea	27	su:"Tsattine language"
Bebele language	beb	1	su:"Bebele language"
Byangsi language	bee	2	su:"Byangsi language"
Benabena language	bef	20	su:"Benabena language"
Biali language	beh	1	su:"Biali language"
Bekati' language	bei	1	su:"Bekati' language"
Beja language	bej	25	su:"Beja language"
Belarusian language	bel	1	su:"Belarusian language"
Bemba language	bem	224	su:"Bemba language"
Bengali language	ben	1	su:"Bengali language"
Bembe (Congo (Brazzaville)) language	beq	0	su:"Bembe (Congo (Brazzaville)) language"
Blagar language	beu	3	su:"Blagar language"
Betawi language	bew	0	su:"Betawi language"
Jur Modo language	bex	1	su:"Jur Modo language"
Kuku language	bfa	0	su:"Kuku language"
Bari language	bfa	29	su:"Bari language"
Bafut language	bfd	8	su:"Bafut language"
British Sign Language language	bfi	3	su:"British Sign Language language"
Bunak language	bfn	6	su:"Bunak language"
Badaga language	bfq	0	su:"Badaga language"
Balti language	bft	10	su:"Balti language"
Bonda language	bfw	4	su:"Bonda language"
Bagheli language	bfy	7	su:"Bagheli language"
Marari language	bfy	0	su:"Marari language"
Bangaru language	bgc	0	su:"Bangaru language"
Deswali language	bgc	0	su:"Deswali language"
Rathvi dialect	bgd	0	su:"Rathvi dialect"
Bugun language	bgg	1	su:"Bugun language"
Bangolan language	bgj	3	su:"Bangolan language"
Bagri language	bgq	0	su:"Bagri language"
Tagabawa Manobo language	bgs	6	su:"Tagabawa Manobo language"
Bugotu language	bgt	46	su:"Bugotu language"
Bhatri dialect	bgw	1	su:"Bhatri dialect"
Banggai language	bgz	4	su:"Banggai language"
Bhili language	bhb	20	su:"Bhili language"
Bhalesi language	bhd	0	su:"Bhalesi language"
Bhadrawahi language	bhd	0	su:"Bhadrawahi language"
Binandere language	bhg	22	su:"Binandere language"
Judeo-Tajik language	bhh	3	su:"Judeo-Tajik language"
Bahing language	bhj	0	su:"Bahing language"
Bhojpuri language	bho	68	su:"Bhojpuri language"
Bimanese language	bhp	18	su:"Bimanese language"
Kolo language	bhp	0	su:"Kolo language"
Binongko language	bhq	1	su:"Binongko language"
Bara (Madagascar) language	bhr	0	su:"Bara (Madagascar) language"
Biak language	bhw	11	su:"Biak language"
Numfor language	bhw	17	su:"Numfor language"
Bada (Indonesia) language	bhz	0	su:"Bada (Indonesia) language"
Bidiyo language	bid	5	su:"Bidiyo language"
Biangai language	big	16	su:"Biangai language"
Bihari language	bih	22	su:"Bihari language"
Bikol language	bik	132	su:"Bikol language"
Bini language	bin	3	su:"Bini language"
Bisorio language	bir	4	su:"Bisorio language"
Bislama language	bis	77	su:"Bislama language"
Birhor language	biy	0	su:"Birhor language"
Barngarla language	bjb	2	su:"Barngarla language"
Bijago language	bjg	4	su:"Bijago language"
Bahinemo language	bjh	6	su:"Bahinemo language"
Burji language	bji	2	su:"Burji language"
Kanauji language	bjj	0	su:"Kanauji language"
Banjarese language	bjn	23	su:"Banjarese language"
Banjar Hulu language	bjn	1	su:"Banjar Hulu language"
Antaisaka language	bjq	0	su:"Antaisaka language"
Betsimisaraka language	bjq	1	su:"Betsimisaraka language"
Binumarien language	bjr	12	su:"Binumarien language"
Bakwé language	bjw	4	su:"Bakwe language"
Southern Bontoc language	bkb	0	su:"Southern Bontoc language"
Eastern Bontoc language	bkb	0	su:"Eastern Bontoc language"
Baka (Cameroon and Gabon) language	bkc	0	su:"Baka (Cameroon and Gabon) language"
Binukid Manobo language	bkd	25	su:"Binukid Manobo language"
Baki language	bki	12	su:"Baki language"
Brokpa language	bkk	0	su:"Brokpa language"
Berik language	bkl	24	su:"Berik language"
Kom (Cameroon) language	bkm	0	su:"Kom (Cameroon) language"
Bakairi language	bkq	20	su:"Bakairi language"
Bakumpai language	bkr	2	su:"Bakumpai language"
Bekwarra language	bkv	15	su:"Bekwarra language"
Timor language	bkx	34	su:"Timor language"
Bungku language	bkz	7	su:"Bungku language"
Siksika language	bla	130	su:"Siksika language"
Bella Coola language	blc	9	su:"Bella Coola language"
Atinggola language	bld	5	su:"Atinggola language"
Uki language	bld	0	su:"Uki language"
Balante language	ble	12	su:"Balante language"
Buol language	blf	5	su:"Buol language"
Bolia language	bli	3	su:"Bolia language"
Bolongan language	blj	4	su:"Bolongan language"
Taungthu language	blk	3	su:"Taungthu language"
Biloxi language	bll	8	su:"Biloxi language"
Blang language	blr	6	su:"Blang language"
Balaesang language	bls	1	su:"Balaesang language"
Black Tai language	blt	8	su:"Black Tai language"
Balangao language	blw	40	su:"Balangao language"
Ayta Mag Indi language	blx	0	su:"Ayta Mag Indi language"
Balantak language	blz	8	su:"Balantak language"
Bembe (Lake Tanganyika) language	bmb	0	su:"Bembe (Lake Tanganyika) language"
Bagirmi language	bmi	4	su:"Bagirmi language"
Bote-Mahi language	bmj	1	su:"Bote-Mahi language"
Boomu language	bmq	0	su:"Boomu language"
Muinane language	bmr	17	su:"Muinane language"
Burum (Papua New Guinea) language	bmu	0	su:"Burum (Papua New Guinea) language"
Central Bontoc language	bnc	1	su:"Central Bontoc language"
Banda (Indonesia) language	bnd	0	su:"Banda (Indonesia) language"
Bintauna language	bne	1	su:"Bintauna language"
Benga language	bng	28	su:"Benga language"
Bobangi language	bni	57	su:"Bobangi language"
Bunun language	bnn	15	su:"Bunun language"
Banton language	bno	7	su:"Banton language"
Bundeli language	bns	2	su:"Bundeli language"
Pawari language	bns	0	su:"Pawari language"
Bangubangu language	bnx	2	su:"Bangubangu language"
Bora language	boa	24	su:"Bora language"
Boni (Kenya and Somalia) language	bob	0	su:"Boni (Kenya and Somalia) language"
Tibetan language	bod	3	su:"Tibetan language"
Boma (Congo) language	boh	0	su:"Boma (Congo) language"
Bom language	boj	16	su:"Bom language"
Bole language	bol	4	su:"Bole language"
Birom language	bom	19	su:"Birom language"
Bororo (Brazil) language	bor	0	su:"Bororo (Brazil) language"
Bosnian language	bos	162	su:"Bosnian language"
Bongo language	bot	3	su:"Bongo language"
Bondei language	bou	9	su:"Bondei language"
Botlikh language	bph	1	su:"Botlikh language"
Kaure language	bpp	8	su:"Kaure language"
Koronadal Blaan language	bpr	1	su:"Koronadal Blaan language"
Bongu language	bpu	4	su:"Bongu language"
Bishnupuriya language	bpy	0	su:"Bishnupuriya language"
Baima language	bqh	1	su:"Baima language"
Bakhtiari language	bqi	29	su:"Bakhtiari language"
Mkaa' language	bqz	0	su:"Mkaa' language"
Braj language	bra	80	su:"Braj language"
Baram language	brd	2	su:"Baram language"
Breton language	bre	926	su:"Breton language"
Bauré language	brg	18	su:"Baure language"
Brahui language	brh	60	su:"Brahui language"
Kwiri language	bri	7	su:"Kwiri language"
Barambu language	brm	1	su:"Barambu language"
Boruca language	brn	10	su:"Boruca language"
Tutong language	bsb	3	su:"Tutong language"
Bassari language	bsc	9	su:"Bassari language"
Bashgali language	bsh	8	su:"Bashgali language"
Burushaski language	bsk	34	su:"Burushaski language"
Werchikwar language	bsk	0	su:"Werchikwar language"
Barasana del Sur language	bsn	19	su:"Barasana del Sur language"
Taiwano language	bsn	0	su:"Taiwano language"
Bassa (Liberia and Sierra Leone) language	bsq	0	su:"Bassa (Liberia and Sierra Leone) language"
Bakossi language	bss	0	su:"Bakossi language"
Basketo language	bst	0	su:"Basketo language"
Baiso language	bsw	1	su:"Baiso language"
Dii language	bta	8	su:"Dii language"
Bati language	btc	4	su:"Bati language"
Dairi Pakpak language	btd	0	su:"Dairi Pakpak language"
Biatah language	bth	0	su:"Biatah language"
Simelungun language	bts	0	su:"Simelungun language"
Karo-Batak language	btx	8	su:"Karo-Batak language"
Alas language	btz	4	su:"Alas language"
Kluet language	btz	3	su:"Kluet language"
Buriat language	bua	248	su:"Buriat language"
Tobote language	bud	2	su:"Tobote language"
Beothuk language	bue	15	su:"Beothuk language"
Bushoong language	buf	7	su:"Bushoong language"
Bugis language	bug	154	su:"Bugis language"
Bukawa language	buk	3	su:"Bukawa language"
Bulgarian language	bul	2	su:"Bulgarian language"
Bulu language	bum	63	su:"Bulu language"
Sherbro language	bun	3	su:"Sherbro language"
Buin language	buo	23	su:"Buin language"
Budu language	buu	2	su:"Budu language"
Bubi language (Gabon)	buw	1	su:"Bubi language (Gabon)"
Northern Bullom language	buy	7	su:"Northern Bullom language"
Bube language	bvb	13	su:"Bube language"
Birri language	bvq	1	su:"Birri language"
Burarra language	bvr	230	su:"Burarra language"
Meratus language	bvu	0	su:"Meratus language"
Bauzi language	bvz	15	su:"Bauzi language"
Bwaidoga language	bwd	11	su:"Bwaidoga language"
Rue language	bwg	1	su:"Rue language"
Baniwa language	bwi	7	su:"Baniwa language"
Balong language	bwt	0	su:"Balong language"
Buli language	bwu	18	su:"Buli language"
Benge language	bww	4	su:"Benge language"
Bwamu language	bww	23	su:"Bwamu language"
Bor (Lwo) language	bxb	0	su:"Bor (Lwo) language"
Ongota language	bxe	2	su:"Ongota language"
Bayungu language	bxj	4	su:"Bayungu language"
Bukusu language	bxk	2	su:"Bukusu language"
Batak language	bya	169	su:"Batak language"
Batak (Philippines) language	bya	0	su:"Batak (Philippines) language"
Bete language	byf	28	su:"Bete language"
Bidjara language	bym	1	su:"Bidjara language"
Bilin language	byn	10	su:"Bilin language"
Baruya language	byr	32	su:"Baruya language"
Medumba language	byv	5	su:"Medumba language"
Baining language	byx	12	su:"Baining language"
Gbandi language	bza	17	su:"Gbandi language"
Bribri language	bzd	0	su:"Bribri language"
Boiken language	bzf	15	su:"Boiken language"
Yangoru language	bzf	3	su:"Yangoru language"
Favorlang language	bzg	4	su:"Favorlang language"
Biri (Australia) language	bzr	0	su:"Biri (Australia) language"
Chorti language	caa	51	su:"Chorti language"
Black Carib language	cab	1	su:"Black Carib language"
Caddo language	cad	7	su:"Caddo language"
Chulupí language	cag	17	su:"Chulupi language"
Carolinian language	cal	11	su:"Carolinian language"
Camuhi language	cam	12	su:"Camuhi language"
Chambri language	can	1	su:"Chambri language"
Chacobo language	cao	27	su:"Chacobo language"
Chipaya language	cap	27	su:"Chipaya language"
Car Nicobarese language	caq	10	su:"Car Nicobarese language"
Carib language	car	119	su:"Carib language"
Chimane language	cas	7	su:"Chimane language"
Moseten language	cas	5	su:"Moseten language"
Catalan language	cat	3	su:"Catalan language"
Cavineño language	cav	34	su:"Cavineno language"
Callahuaya language	caw	12	su:"Callahuaya language"
Chiquito language	cax	30	su:"Chiquito language"
Cayuga language	cay	19	su:"Cayuga language"
Canichana language	caz	0	su:"Canichana language"
Carapana (Tucanoan) language	cbc	0	su:"Carapana (Tucanoan) language"
Cayapa language	cbi	10	su:"Cayapa language"
Chabacano language	cbk	30	su:"Chabacano language"
Nyah Kur language	cbn	3	su:"Nyah Kur language"
Cashibo language	cbr	26	su:"Cashibo language"
Cashinawa language	cbs	22	su:"Cashinawa language"
Chayahuita language	cbt	40	su:"Chayahuita language"
Candoshi language	cbu	30	su:"Candoshi language"
Cacua language	cbv	6	su:"Cacua language"
Chamicuro language	ccc	5	su:"Chamicuro language"
Chopi language	cce	16	su:"Chopi language"
Chamba Daka language	ccg	6	su:"Chamba Daka language"
Chakma language	ccp	12	su:"Chakma language"
Chambiali language	cdh	1	su:"Chambiali language"
Chepang language	cdm	8	su:"Chepang language"
Cebuano language	ceb	251	su:"Cebuano language"
Chamacoco language	ceg	4	su:"Chamacoco language"
Czech language	ces	6	su:"Czech language"
Laizo (Burma) language	cfm	0	su:"Laizo (Burma) language"
Falam Chin language	cfm	6	su:"Falam Chin language"
Kagayanen language	cgc	15	su:"Kagayanen language"
Chiga language	cgg	1	su:"Chiga language"
Chamorro language	cha	191	su:"Chamorro language"
Chibcha language	chb	42	su:"Chibcha language"
Catawba language	chc	16	su:"Catawba language"
Akka language	che	0	su:"Akka language"
Chechen language	che	83	su:"Chechen language"
Chagatai language	chg	100	su:"Chagatai language"
Chinook language	chh	97	su:"Chinook language"
Cahuilla language	chl	22	su:"Cahuilla language"
Choctaw language	cho	235	su:"Choctaw language"
Chipewyan language	chp	136	su:"Chipewyan language"
Cherokee language	chr	460	su:"Cherokee language"
Chumash language	chs	25	su:"Chumash language"
Cholon language	cht	3	su:"Cholon language"
Church Slavic language	chu	2	su:"Church Slavic language"
Chuvash language	chv	445	su:"Chuvash language"
Chuwabo language	chw	2	su:"Chuwabo language"
Chantel language	chx	2	su:"Chantel language"
Cheyenne language	chy	64	su:"Cheyenne language"
Ozumacín language	chz	0	su:"Ozumacin language"
Cia-cia language	cia	1	su:"Cia-cia language"
Chickasaw language	cic	18	su:"Chickasaw language"
Chimariko language	cid	5	su:"Chimariko language"
Chinali language	cih	1	su:"Chinali language"
Cimbrian language	cim	17	su:"Cimbrian language"
Chiapanec language	cip	27	su:"Chiapanec language"
Tinrin language	cir	3	su:"Tinrin language"
Amikwa language	ciw	0	su:"Amikwa language"
Upper Chehalis language	cjh	5	su:"Upper Chehalis language"
Chamalal language	cji	2	su:"Chamalal language"
Chokwe language	cjk	44	su:"Chokwe language"
Cabecar language	cjp	12	su:"Cabecar language"
Mangue language	cjr	12	su:"Mangue language"
Shor language	cjs	18	su:"Shor language"
Chuave language	cjv	8	su:"Chuave language"
Khumi Awa language	cka	0	su:"Khumi Awa language"
Mukri language	ckb	0	su:"Mukri language"
Anufo language	cko	0	su:"Anufo language"
Tayo language	cks	1	su:"Tayo language"
Chukchi language	ckt	80	su:"Chukchi language"
Koasati language	cku	11	su:"Koasati language"
Ron language	cla	2	su:"Ron language"
Idu language	clk	9	su:"Idu language"
Mishmi language	clk	7	su:"Mishmi language"
Clallam language	clm	11	su:"Clallam language"
Caluyanun language	clu	10	su:"Caluyanun language"
Maa (Vietnam) language	cma	0	su:"Maa (Vietnam) language"
Maa (Southeastern Asia) language	cma	0	su:"Maa (Southeastern Asia) language"
Chamí language	cmi	4	su:"Chami language"
Biat language	cmo	0	su:"Biat language"
Central Mnong language	cmo	0	su:"Central Mnong language"
Messapian language	cms	10	su:"Messapian language"
Chinbon language	cnb	1	su:"Chinbon language"
Haka Chin language	cnh	18	su:"Haka Chin language"
Campa language	cni	68	su:"Campa language"
Khumi language	cnk	5	su:"Khumi language"
Ahraing Khumi language	cnk	0	su:"Ahraing Khumi language"
Ngaun language	cnw	3	su:"Ngaun language"
Cocopa language	coc	15	su:"Cocopa language"
Cocama language	cod	17	su:"Cocama language"
Coreguaje language	coe	27	su:"Coreguaje language"
Colorado language	cof	66	su:"Colorado language"
Kumiai language	coj	7	su:"Kumiai language"
Comanche language	com	37	su:"Comanche language"
Cofán language	con	14	su:"Cofan language"
Akhmimic dialect	cop	1	su:"Akhmimic dialect"
Bohairic language	cop	0	su:"Bohairic language"
Coptic language	cop	994	su:"Coptic language"
Sahidic language	cop	1	su:"Sahidic language"
Coquille language	coq	3	su:"Coquille language"
Cornish language	cor	308	su:"Cornish language"
Corsican language	cos	13	su:"Corsican language"
Caquinte language	cot	9	su:"Caquinte language"
Chocho language	coz	14	su:"Chocho language"
Island Carib language	crb	15	su:"Island Carib language"
Lonwolwol language	crc	10	su:"Lonwolwol language"
Cree language	cre	1	su:"Cree language"
Michif language	crg	48	su:"Michif language"
Crimean Tatar language	crh	82	su:"Crimean Tatar language"
Cora language	crn	37	su:"Cora language"
Crow language	cro	78	su:"Crow language"
Choroti language	crt	19	su:"Choroti language"
Chrau language	crw	52	su:"Chrau language"
Carrier language	crx	85	su:"Carrier language"
Kashubian language	csb	123	su:"Kashubian language"
Slovincian language	csb	1	su:"Slovincian language"
Chilean Sign Language language	csg	0	su:"Chilean Sign Language language"
Khyang language	csh	12	su:"Khyang language"
Bodega Miwok language	csi	1	su:"Bodega Miwok language"
Diola Kasa language	csk	3	su:"Diola Kasa language"
Esuulaalu language	csk	0	su:"Esuulaalu language"
Chinese Sign Language language	csl	1	su:"Chinese Sign Language language"
Costa Rican Sign Language language	csr	0	su:"Costa Rican Sign Language language"
Mutsun language	css	2	su:"Mutsun language"
Siyin language	csy	9	su:"Siyin language"
Coos language	csz	10	su:"Coos language"
Tiddim Chin language	ctd	0	su:"Tiddim Chin language"
Chitimacha language	ctm	7	su:"Chitimacha language"
